Date,Hashtags,Mentions,Permalink,Retweets,Text,Time,To,TweetID,Unnamed: 0
2020-04-18 04:37:18+00:00,,,https://twitter.com/freiherrKvK/status/1251369186842087424,0,"The nurse said my mother did not suffer. The nurse also said my mother died from vascular dementia, and not from COVID-19. I failed my mother. But at least she is no longer suffering.",2020-04-18,,1251369186842087424,2782.0
2020-04-18 03:27:50+00:00,,,https://twitter.com/SoulMamaSays/status/1251351705700249600,1,I've been really missing my dad. He has Alzheimer's and lives at a premium dementia care facility in CT and I live in WI. All the news about COVID-19 and nursing homes is freaking me out and I'm afraid if I call or facetime I'm going to lose it.,2020-04-18,,1251351705700249600,2786.0
2020-04-18 01:18:15+00:00,,,https://twitter.com/Sue70241/status/1251319096077103105,0,I did my best and I had one floor living that made it better. But you have to be up nearly 24 hours a day to care for a person with dementia. It was like having my 2 year old ripped from arms when she went in. they really cared for her. But they are not equipped for COVID.,2020-04-18,Sue70241,1251319096077103105,2791.0
2020-04-17 23:48:09+00:00,,,https://twitter.com/MikeGallagher40/status/1251296421531258880,0,"Sonia I have not seen my mother for 6 weeks, she is 90 with dementia, alone and confused. Fearing she may get exposed to Covid sat here terrified and sad. I feel our vulnerable people have been sacrificed by this government. I wish your mum well.",2020-04-17,soniapurnell,1251296421531258880,2798.0
2020-04-17 23:08:33+00:00,,,https://twitter.com/ABitOfBrina/status/1251286455441412096,0,We think he is impacted. I pray it's nothing worse. I cannot take this on top of my dad having cancer on top of my grandma's dementia on top of covid 19. I need good news. I need a break.,2020-04-17,,1251286455441412096,2800.0
2020-04-17 23:08:10+00:00,,,https://twitter.com/bane_baldy/status/1251286357877690368,0,"Yet another nail in the coffin (pardon my metaphor) of ever knowing the real numbers of deaths! Some GP's record 'dementia' as a cause of death despite there being good reason to use COVID-19! It's not paranoid to assume it's a conspiracy, is it?",2020-04-17,PeterStefanovi2,1251286357877690368,2801.0
2020-04-17 21:23:39+00:00,,,https://twitter.com/StevieButler6/status/1251260058408824836,0,"Similar: My mother is 91, has dementia and lives in a care home that has been shut to visitors including me for nearly 3 weeks. Yesterday she tested -ve for covid. I miss her and fear for everyone in care homes even good ones like hers",2020-04-17,soniapurnell,1251260058408824836,2808.0
2020-04-17 20:49:25+00:00,#studentnurse #ClapForCarers,,https://twitter.com/hans_spill/status/1251251442771525633,0,"Big involvement in carrying out Covid procedures within a Dementia care home this week. Having to deal with a pandemic in this setting is a new world of pressure. I implemented my nursing knowledge into practice, it helped others  and  I’m proud of that #studentnurse #ClapForCarers",2020-04-17,,1251251442771525633,2813.0
2020-04-17 20:47:18+00:00,,,https://twitter.com/morbidobese/status/1251250909511745536,0,"Yes. He was 83. He was in a care facility suffering from dementia. He was frail, he caught COVID and it took him. Thank you! I am in this fight because of my dad. He would not want us chained down by our government. He served his country in the Army. We live to be free!",2020-04-17,mrhunt79,1251250909511745536,2814.0
2020-04-17 20:38:06+00:00,,,https://twitter.com/jassisnotonfire/status/1251248593123659776,0,just found out my aunt who lives in a nursing home and has dementia: 1. can’t remember I exist 2. tested positive for COVID this is not what I wanted to hear :(,2020-04-17,,1251248593123659776,2815.0
2020-04-17 20:33:22+00:00,,,https://twitter.com/APittsburghLeft/status/1251247404097118208,0,"I’m a researcher who studies dementia. Today, I got word that one of the participants in my current study has died of COVID-19. I can’t tweet any information about her, but she was an enthusiastic participant in many of my past studies, and I will miss her.",2020-04-17,,1251247404097118208,2817.0
2020-04-17 20:20:54+00:00,,,https://twitter.com/soniapurnell/status/1251244264106995717,684,"My mother is 91, has advanced dementia and lives in a care home that has been shut to visitors including me for nearly 6 weeks. Today she tested positive for covid. I miss her terribly and fear for everyone in care homes even good ones like hers",2020-04-17,,1251244264106995717,2818.0
2020-04-17 20:06:14+00:00,,,https://twitter.com/AjaRClark/status/1251240574830759937,0,This is happening more and needs to be addressed. My Dad was placed in a home after a hospital stay earlier this week. The Social Worker assured us it was safe. We were lied to- the facility has 7 confirmed COVID cases. We can't speak to my father or see him and he has Dementia.,2020-04-17,AC360,1251240574830759937,2821.0
2020-04-17 18:42:52+00:00,,,https://twitter.com/kbinpgh/status/1251219593781182465,0,"I don't know you but my heart absolutely aches for you, & others going through the same thing. I have a friend, her husband is in care facility. This same thing will play out, he is having terminal restlessness right now. Not Covid, but dementia and she's not allowed to see him.",2020-04-17,scottEmovienerd,1251219593781182465,2833.0
2020-04-17 17:25:03+00:00,#Lockdown #COVID #Dementia #CovidUK #Elderly,@Tesco,https://twitter.com/dipti_pandya/status/1251200012647895042,0,2 positive #Lockdown #COVID things today: 1. My Mum is putting on weight #Dementia 2. I finally managed to get a @Tesco Delivery slot for my parents after much constant checking online since the last delivery! Again his sense of relief is palpable (as is mine!) #CovidUK #Elderly,2020-04-17,,1251200012647895042,2843.0
2020-04-17 16:59:10+00:00,,,https://twitter.com/AsToldByLexa/status/1251193498222592001,0,My grandma got tested positive for the COVID-19  and  I don’t know how to feel about it. Especially since I haven’t talked to her in years  and  she already has dementia,2020-04-17,,1251193498222592001,2845.0
2020-04-17 16:43:38+00:00,,,https://twitter.com/cardinalfan_lk/status/1251189589479493632,0,My dad has multiple co-morbidities along with dementia. I am more afraid of the isolation killing him than COVID. He lives in a senior living facility where he can’t come out of his small apartment and only his caregiver can go in to give him his meds. Otherwise he’s alone.,2020-04-17,WatchChad,1251189589479493632,2847.0
2020-04-17 16:14:53+00:00,#socializationisparamount,@heather_edelson @MelisaFranzen,https://twitter.com/AlzJoyThruTears/status/1251182352115609602,4,"Bouquets 💐 to @heather_edelson and @MelisaFranzen for an outstanding TOWN HALL MEETING on Covid, last evening. Thank you for addressing my concerns re isolation for persons living with dementia. More to come. #socializationisparamount",2020-04-17,,1251182352115609602,2852.0
2020-04-17 16:05:42+00:00,,@gardnermuseum,https://twitter.com/ellawton/status/1251180040756375560,0,"Today is my mom’s 85th birthday. We may speak by phone, but nursing home staff stretched 2 thin now that there r covid cases. She thought birthdays were bullshit anyhow. Hope the grace of dementia brings her a birthday lunch @gardnermuseum w her adoring opinionated kids ❤️🎂",2020-04-17,,1251180040756375560,2854.0
2020-04-17 15:50:41+00:00,,,https://twitter.com/TruthBe53952128/status/1251176264146333698,2,"You know how stubborn your Gran was? triple bypass,Gammy leg, dementia and lung cancer but still refused to go to hospital with the sniffles Because she was afraid ❤️We’ll guess what?she just died of COVID because CDC said so🤧They just don’t care I call it fudging the numbers🤓 ",2020-04-17,,1251176264146333698,2856.0
2020-04-17 15:44:21+00:00,,,https://twitter.com/k_b_lvi/status/1251174669522210819,0,"I can only tell you, what my kids tell me (kids 36 & 33). One a radiology consultant working 3 day/50 hour shifts in a Covid 19 unit, the other a carer for dementia patients. Both say it's uplifting and certainly not pointless. I doubt those on the bridge were on emergency duty.",2020-04-17,logotrix,1251174669522210819,2857.0
2020-04-17 15:11:15+00:00,,,https://twitter.com/DrNakhleh/status/1251166340670504960,0,"Telephone visit with my 82 patient. He said: doctor I’m getting confused and sleeping too much, do I have dementia? ME: I’m hearing you cough, I can hear your wheezes and that you are breathing hard. Sent him to ED-likely COVID.",2020-04-17,,1251166340670504960,2861.0
2020-04-17 14:01:25+00:00,,,https://twitter.com/LindaMo76690649/status/1251148764070285320,0,Hes not stuttering he has dementia. I have had family members with it and i can see the signs. I don't understand when the country is doing great you guys get so pissed off. Before the covid-19 the economy was open for everyone. Black and Hispanic employment was at its highest,2020-04-17,SenDougAdams,1251148764070285320,2871.0
2020-04-17 13:15:26+00:00,#lockdownuk #Covid_19 #grandparents #Activity,@ActiveMindsUK,https://twitter.com/JLabhart_BBC/status/1251137192921047040,0,"Got my lovely nannie a brilliant dementia-friendly puzzle from @ActiveMindsUK. It's the first one she's ever done in her life, she said. Only needed a little bit of help and she's super pleased with herself. Her little face 😭😍❤️👏 #lockdownuk #Covid_19 #grandparents #Activity",2020-04-17,,1251137192921047040,2878.0
2020-04-17 13:12:18+00:00,,,https://twitter.com/natureboyrr/status/1251136405696385024,0,"My wife and me are in our 50s. Poor diet was killing us. And our peers. Long before COVID-19. In our age group people have cancer, early dementia, CVD, autoimmune, kidney failure, renal failure, pulmonary disorders, T2, mental disorders. All with huge diet/epigenetic causes. ",2020-04-17,DrAseemMalhotra,1251136405696385024,2879.0
2020-04-17 11:11:51+00:00,,,https://twitter.com/EKStewartNH/status/1251106093796900864,0,"My father died of dementia 21 years ago, my stepfather 7. I was coincidentally assigned the nursing home my stepfather died at for part of a covid monitoring volunteer project and every day I wonder how we’d care for him at home we’re he alive.",2020-04-17,NHJennifer,1251106093796900864,2896.0
2020-04-17 09:01:12+00:00,,,https://twitter.com/_megangeraghtyx/status/1251073213532188673,0,after becoming really poorly with CPOD and dementia my grandad now has been tested positive for Covid-19🥺 i am praying he gets through this !!!!,2020-04-17,,1251073213532188673,2907.0
2020-04-17 04:27:25+00:00,,,https://twitter.com/sh1359312/status/1251004314300100608,0,"My heart goes out to both of you as I can identify with your pain. Dementia is hard enough on the family and with Covid 19, it is just so much worse.",2020-04-17,,1251004314300100608,2925.0
2020-04-17 03:31:55+00:00,,,https://twitter.com/IanBLawyer/status/1250990347074899968,1,"My mom passed of dementia last week amidst this Covid mess. It is a long, hard road, and each unfamiliar phone call is it’s own hell. We all respond differently, but always with compassion. Sometimes to our loved ones, sometimes to those around us, and sometimes to our selves.",2020-04-17,NicoleARizza,1250990347074899968,2930.0
2020-04-17 03:26:07+00:00,,,https://twitter.com/fpatrick/status/1250988884625948672,0,"My 90-year-old uncle, previously weakened by serious heart and mobility issues, as well as by the stress of supporting my aunt as she drifts into dementia, was nevertheless surviving. That is until COVID-19 and treatment with hydroxychloroquine took him from us today. RIP.",2020-04-17,,1250988884625948672,2931.0
